lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
3116.0,95.0,179.0,219.0,219.0,80.0,421.4748,127.548,348.2815,69.1466,69.7155,219.0,219.0,0.0,20.0,0.6921,0.4576,0.0398,1,4,1
3960.0,127.0,99.0,80.0,80.0,179.0,54.7951,249.3657,94.3663,41.3038,46.7787,80.0,80.0,0.0,80.0,0.4466,0.3086,0.0106,8,1,1
6539.0,194.0,99.0,139.0,139.0,80.0,231.3115,209.1728,181.4663,49.8121,45.2355,139.0,139.0,0.0,318.0,0.1785,0.2781,0.0141,8,5,0
2128.0,67.0,219.0,199.0,199.0,199.0,54.1872,1246.5482,58.0517,42.4647,17.3277,199.0,199.0,0.0,0.0,2.9684,2.9684,0.0787,3,4,1
8992.0,283.0,0.0,179.0,179.0,219.0,221.5023,188.1495,56.9386,165.7966,146.5486,199.0,199.0,0.0,278.0,0.1052,0.1462,0.028,3,2,0
1559.0,47.0,159.0,199.0,199.0,99.0,117.0684,127.0089,63.6396,54.0948,63.6592,119.0,119.0,913.0,119.0,0.0681,0.0841,0.0147,5,4,0
9005.0,283.0,139.0,139.0,139.0,119.0,85.6417,139.6657,109.7679,23.7592,9.5131,139.0,139.0,0.0,0.0,0.1752,0.3507,0.0195,5,4,1
8847.0,279.0,139.0,100.0,100.0,99.0,209.6527,653.6704,97.0,106.099,106.9685,100.0,100.0,0.0,0.0,0.0543,0.1188,0.0124,8,6,1
1032.0,31.0,238.0,259.0,259.0,278.0,94.7629,174.5,231.8211,155.5201,145.0009,159.0,159.0,458.0,0.0,0.1254,0.1189,0.0136,2,1,1
1388.0,43.0,0.0,139.0,139.0,139.0,170.9218,79.1991,83.9524,89.5349,92.0272,219.0,219.0,0.0,0.0,0.0262,0.0622,0.0181,4,4,1
8254.0,257.0,179.0,139.0,139.0,219.0,82.0549,123.0254,39.2173,77.0146,95.7079,139.0,139.0,0.0,139.0,0.2954,0.4109,0.0333,1,4,1
3420.0,104.0,139.0,417.0,417.0,99.0,708.5134,97.9617,724.1395,98.718,90.7772,417.0,417.0,0.0,0.0,0.1578,0.4803,0.092,9,1,1
9243.0,289.0,80.0,239.0,239.0,119.0,21.8289,153.2359,85.0,95.8853,85.7861,239.0,239.0,100.0,338.0,0.3932,0.3417,0.0115,10,2,1
9052.0,284.0,139.0,259.0,259.0,199.0,283.5,825.9546,235.0085,45.5439,25.4951,259.0,259.0,0.0,0.0,0.1617,0.5117,0.0303,10,7,0
7353.0,225.0,99.0,199.0,199.0,179.0,843.8271,254.6566,902.0798,74.3589,88.596,258.0,258.0,0.0,498.0,-0.0457,0.1033,0.0258,6,1,1
10873.0,335.0,179.0,80.0,80.0,139.0,110.691,149.5301,77.0065,41.1947,46.0109,80.0,80.0,0.0,0.0,0.123,0.111,0.0338,3,2,1
8324.0,259.0,119.0,80.0,259.0,99.0,165.0916,111.7251,206.5454,45.8394,39.08,259.0,129.5,0.0,259.0,0.0734,0.0734,0.0485,10,1,1
2015.0,64.0,219.0,139.0,139.0,159.0,408.8352,125.073,402.2039,41.9762,46.7172,139.0,139.0,0.0,139.0,0.2614,0.2454,0.0446,5,2,1
3801.0,122.0,219.0,99.0,218.0,80.0,94.0811,715.3143,136.4734,65.0077,63.8847,218.0,109.0,299.0,0.0,0.3003,0.3958,0.0388,1,1,1
4782.0,148.0,0.0,398.0,398.0,100.0,0.0,144.5545,0.0,51.1297,37.4066,398.0,398.0,0.0,0.0,-0.0264,0.2221,0.0227,6,2,0
4310.0,135.0,99.0,99.0,99.0,258.0,71.8923,307.1795,191.157,122.9837,130.0038,99.0,99.0,0.0,278.0,0.231,0.107,0.0061,8,1,0
4138.0,133.0,159.0,239.0,239.0,238.0,89.2328,229.0775,74.7329,23.0217,36.7185,239.0,239.0,0.0,557.0,0.131,0.1385,0.0171,3,3,0
1330.0,42.0,219.0,179.0,179.0,179.0,291.0348,99.5013,230.3758,79.237,89.1572,179.0,179.0,0.0,0.0,0.0837,0.0767,0.0191,2,5,1
5010.0,153.0,378.0,99.0,198.0,139.0,145.1981,235.604,222.3893,70.9524,60.5186,198.0,99.0,0.0,198.0,0.0241,0.1056,0.0165,3,2,1
6565.0,194.0,99.0,139.0,139.0,80.0,322.8258,135.5083,256.0176,75.2861,81.0015,318.0,159.0,0.0,318.0,0.162,0.419,0.0322,8,5,0
2669.0,80.0,638.0,678.0,678.0,0.0,77.558,0.0,156.4161,64.6239,81.1804,678.0,678.0,0.0,678.0,2.9875,2.9875,0.1891,2,1,1
10497.0,321.0,0.0,99.0,99.0,258.0,197.6392,321.753,125.6742,71.332,75.8502,80.0,80.0,80.0,179.0,0.1837,0.3082,0.008,4,4,0
5829.0,173.0,278.0,258.0,258.0,278.0,80.0765,371.3506,38.0789,55.4617,99.0669,278.0,139.0,914.0,278.0,0.2565,0.2565,0.05,1,3,0
7135.0,217.0,80.0,139.0,139.0,99.0,226.6787,153.16,194.2576,32.5346,45.8912,139.0,139.0,0.0,0.0,0.0546,0.4871,0.0362,10,3,1
6631.0,197.0,80.0,119.0,119.0,159.0,88.6242,308.6118,60.959,35.7841,48.8467,119.0,119.0,0.0,0.0,-0.0124,0.2091,0.0223,8,3,1
1419.0,43.0,219.0,99.0,99.0,238.0,228.0197,572.5055,200.9602,46.457,101.5972,338.0,169.0,199.0,0.0,0.1332,0.1332,0.028,4,5,1
3968.0,127.0,199.0,199.0,199.0,139.0,310.3244,215.5023,384.5335,81.0586,101.8332,199.0,199.0,0.0,0.0,0.1916,0.7386,0.0263,10,1,1
3492.0,108.0,0.0,159.0,159.0,119.0,0.0,846.7628,0.0,42.9331,53.612,159.0,159.0,0.0,0.0,0.3198,0.2633,0.0305,4,8,1
9503.0,293.0,139.0,119.0,119.0,219.0,189.8848,119.0378,127.1417,74.0557,69.9893,119.0,119.0,2545.0,1090.0,0.0271,0.1086,0.0083,3,4,0
1778.0,56.0,139.0,159.0,278.0,199.0,119.5073,144.5424,95.2103,53.8934,39.6611,278.0,139.0,0.0,378.0,0.0568,0.0949,0.0419,3,2,0
6022.0,178.0,238.0,139.0,139.0,139.0,184.5704,148.6556,165.339,14.3003,19.8116,139.0,139.0,0.0,0.0,0.0996,0.2561,0.0104,7,5,1
9335.0,289.0,179.0,159.0,159.0,139.0,277.0451,660.0153,278.3038,8.0777,23.0054,179.0,179.0,11988.0,4931.0,0.1732,0.3212,0.0086,1,2,0
6659.0,198.0,159.0,119.0,119.0,119.0,110.6345,205.1195,86.1626,29.1548,24.2074,119.0,119.0,218.0,0.0,0.1746,0.066,0.0285,2,6,1
2748.0,83.0,1036.0,359.0,359.0,359.0,55.9732,176.7442,97.6524,58.2344,58.1421,418.0,209.0,0.0,418.0,0.438,2.47,0.0418,7,1,0
9466.0,293.0,80.0,99.0,99.0,99.0,262.5019,120.9566,229.7869,37.7359,12.53,99.0,99.0,198.0,0.0,0.2636,0.3266,0.0069,8,4,0
959.0,30.0,0.0,159.0,159.0,139.0,0.0,178.6708,0.0,54.2333,50.9166,159.0,159.0,0.0,0.0,0.0904,0.1309,0.0163,5,2,0
4040.0,130.0,139.0,99.0,198.0,179.0,200.6801,172.8504,129.062,80.7666,69.9732,198.0,99.0,0.0,0.0,0.1456,0.2446,0.0182,7,4,1
1872.0,58.0,179.0,139.0,139.0,159.0,454.7202,173.1416,532.203,99.6657,108.5587,119.0,119.0,357.0,99.0,0.3453,0.2394,0.0181,7,2,1
5005.0,153.0,239.0,219.0,219.0,338.0,724.1768,133.0423,742.0168,34.3001,40.942,159.0,159.0,0.0,537.0,0.0971,0.0726,0.0133,1,2,0
1439.0,44.0,139.0,99.0,99.0,179.0,111.0281,114.1337,70.342,41.512,39.6232,99.0,99.0,616.0,2743.0,0.1921,0.2496,0.0066,6,2,1
6976.0,212.0,159.0,99.0,99.0,80.0,112.641,95.5314,144.9724,73.1095,71.9757,99.0,99.0,2845.0,0.0,0.2178,0.3783,0.0143,2,1,0
10018.0,306.0,179.0,80.0,80.0,139.0,202.9495,170.5007,124.1974,80.2574,80.3197,159.0,159.0,0.0,1272.0,0.1525,0.193,0.0106,5,3,0
5490.0,164.0,159.0,80.0,80.0,139.0,138.2624,787.5294,95.0474,42.8544,39.4271,80.0,80.0,0.0,0.0,0.1317,0.0622,0.0068,10,8,0
6091.0,180.0,139.0,179.0,179.0,239.0,98.6268,389.0145,70.0,42.9913,37.1652,179.0,179.0,239.0,0.0,0.2126,0.0921,0.0173,2,4,0
4319.0,135.0,139.0,179.0,179.0,99.0,295.7047,140.5889,281.016,23.0326,12.083,179.0,179.0,0.0,179.0,-0.0,0.0335,0.0111,6,4,1
10492.0,321.0,99.0,99.0,317.0,99.0,500.3124,345.7329,570.9956,78.4347,74.5453,317.0,105.6667,934.0,299.0,0.1702,0.2282,0.0316,2,1,1
2055.0,65.0,338.0,139.0,139.0,99.0,134.0196,240.0271,199.2034,74.0355,74.8482,139.0,139.0,3597.0,139.0,-0.0551,0.8089,0.0169,5,1,1
6531.0,194.0,80.0,80.0,80.0,99.0,138.0154,61.5731,113.3711,78.6527,64.3292,80.0,80.0,0.0,0.0,0.1401,0.212,0.0081,4,1,1
9844.0,303.0,179.0,119.0,119.0,99.0,397.7125,425.9627,313.0256,90.5345,94.2987,119.0,119.0,0.0,0.0,0.154,0.328,0.0233,10,5,1
6917.0,209.0,0.0,119.0,119.0,119.0,117.4787,276.5416,185.6017,90.0028,90.1734,80.0,80.0,119.0,0.0,0.2303,0.3223,0.0255,4,2,1
6945.0,210.0,99.0,80.0,80.0,80.0,108.7945,470.0234,27.2029,76.7219,97.269,80.0,80.0,0.0,80.0,0.1893,0.2873,0.0214,4,4,0
6129.0,181.0,0.0,99.0,99.0,238.0,0.0,203.702,0.0,57.0088,56.8001,99.0,99.0,0.0,0.0,-0.0094,0.1366,0.0116,2,2,1
4587.0,142.0,99.0,119.0,218.0,179.0,139.5143,261.3054,12.083,126.5356,66.9403,218.0,109.0,0.0,0.0,0.2337,0.2367,0.0157,8,3,0
8757.0,277.0,258.0,199.0,199.0,139.0,604.3612,244.4013,715.1573,117.0096,123.1229,199.0,199.0,0.0,199.0,0.2088,0.1963,0.0211,10,1,1
10722.0,329.0,338.0,139.0,139.0,238.0,129.1908,129.3957,111.2879,8.544,13.6473,139.0,139.0,0.0,0.0,0.0825,0.3065,0.0245,6,4,0
7965.0,248.0,0.0,80.0,80.0,179.0,0.0,166.4227,0.0,140.3041,139.8946,80.0,80.0,0.0,0.0,0.1853,0.2298,0.0109,1,2,0
1183.0,37.0,0.0,219.0,219.0,239.0,0.0,321.5603,0.0,71.318,89.0295,219.0,219.0,0.0,0.0,-0.0422,-0.0422,0.0271,5,1,0
10804.0,333.0,179.0,119.0,119.0,179.0,100.3457,137.816,87.0919,17.2192,21.1009,119.0,119.0,0.0,119.0,0.0395,0.082,0.0188,3,3,0
4951.0,151.0,0.0,199.0,199.0,139.0,0.0,632.8027,0.0,376.8189,378.4128,199.0,199.0,219.0,0.0,0.0156,0.1301,0.0288,4,5,0
2643.0,79.0,20.0,199.0,199.0,319.0,180.5249,154.4385,117.8855,64.5368,59.3507,239.0,239.0,1016.0,239.0,-0.5825,-0.4835,0.0253,4,5,0
1015.0,31.0,199.0,239.0,239.0,99.0,142.4114,205.4343,46.0109,97.5141,102.0049,239.0,239.0,199.0,0.0,0.0329,0.1294,0.0205,5,2,1
10753.0,331.0,0.0,159.0,358.0,139.0,0.0,127.9932,0.0,88.1717,96.6863,358.0,179.0,0.0,0.0,0.1405,0.201,0.1023,1,1,1
10821.0,333.0,99.0,139.0,139.0,99.0,141.8529,172.5877,109.11,36.0347,47.3207,139.0,139.0,517.0,0.0,0.0365,0.1595,0.022,6,2,0
4180.0,133.0,179.0,219.0,219.0,99.0,233.2349,146.8681,144.4991,91.6106,99.5013,219.0,219.0,0.0,0.0,0.2085,0.204,0.0157,8,3,1
3908.0,125.0,0.0,179.0,179.0,99.0,87.6427,170.6261,91.3017,13.1244,29.5846,239.0,239.0,99.0,895.0,0.1518,0.2938,0.0375,5,2,0
5480.0,164.0,119.0,80.0,80.0,80.0,642.5553,211.0148,778.8408,139.2157,132.795,80.0,80.0,0.0,0.0,0.2222,0.3567,0.0068,9,1,1
1195.0,37.0,179.0,159.0,954.0,139.0,165.1802,143.5035,39.9249,117.8442,154.7853,954.0,159.0,0.0,0.0,0.0103,0.0908,0.1182,6,4,0
4808.0,148.0,179.0,139.0,139.0,219.0,783.0704,158.0008,842.0594,68.9384,48.0026,259.0,259.0,1492.0,398.0,0.3161,0.3161,0.0148,4,2,0
7517.0,229.0,179.0,219.0,219.0,119.0,480.8123,113.554,535.7322,68.9511,51.6769,80.0,80.0,0.0,160.0,-0.0143,0.1432,0.0115,1,2,0
1762.0,55.0,99.0,179.0,179.0,99.0,27.2029,54.9409,121.2353,108.4827,97.0271,179.0,179.0,318.0,0.0,0.2718,0.1023,0.0301,9,1,0
6534.0,194.0,179.0,99.0,238.0,80.0,96.8401,744.3242,93.7443,43.3503,40.7707,238.0,119.0,0.0,0.0,0.006,0.212,0.0241,4,6,1
7753.0,239.0,139.0,159.0,258.0,199.0,165.4003,367.5241,139.4633,46.3276,48.0885,258.0,129.0,0.0,258.0,-0.0849,0.1806,0.0368,8,1,0
28.0,1.0,239.0,139.0,139.0,179.0,116.3873,401.0527,150.0833,104.0697,97.3717,139.0,139.0,0.0,0.0,0.074,0.3045,0.0182,10,1,0
5223.0,158.0,0.0,139.0,378.0,278.0,0.0,283.7781,0.0,65.5172,56.225,378.0,189.0,0.0,119.0,0.1388,0.1468,0.0672,1,1,1
8994.0,283.0,219.0,80.0,80.0,278.0,38.513,316.532,18.7883,38.1477,41.7852,80.0,80.0,278.0,0.0,0.1052,0.1462,0.0112,3,4,0
2243.0,72.0,219.0,159.0,159.0,179.0,83.5015,197.1427,114.5295,43.0465,46.0109,159.0,159.0,856.0,159.0,-0.3586,-0.4376,0.024,2,3,1
6646.0,197.0,139.0,99.0,99.0,80.0,156.5966,67.4166,211.967,69.3776,58.1485,99.0,99.0,0.0,396.0,0.1366,0.6825,0.0186,2,1,1
10265.0,312.0,159.0,238.0,238.0,199.0,104.6733,205.3223,114.0395,24.965,49.2468,238.0,238.0,0.0,0.0,0.2118,0.2508,0.0344,8,1,0
1912.0,60.0,159.0,99.0,278.0,80.0,140.5569,99.4409,180.3691,52.8607,79.5629,278.0,139.0,0.0,0.0,0.2299,0.2724,0.1345,6,1,1
3815.0,122.0,99.0,298.0,298.0,139.0,278.6472,141.5883,345.9133,64.1892,61.565,298.0,298.0,0.0,0.0,-0.1552,0.1723,0.053,6,1,0
3302.0,100.0,219.0,258.0,258.0,179.0,106.2568,145.5764,128.082,59.0021,56.3405,298.0,298.0,0.0,0.0,-0.1215,0.4355,0.0404,6,1,0
5709.0,169.0,159.0,119.0,119.0,179.0,42.5735,196.6246,87.023,46.7787,48.3451,119.0,119.0,0.0,119.0,0.1325,0.0845,0.0149,3,1,1
4796.0,148.0,139.0,219.0,219.0,219.0,139.9035,103.8809,231.2163,96.9807,83.5464,219.0,219.0,0.0,796.0,0.2396,0.3006,0.0125,4,1,0
5146.0,155.0,159.0,99.0,99.0,80.0,735.3533,86.6487,703.9212,49.2392,49.8623,99.0,99.0,80.0,0.0,0.3038,0.1148,0.0089,10,2,1
8942.0,282.0,0.0,139.0,139.0,179.0,0.0,302.7974,0.0,28.8487,28.5351,139.0,139.0,0.0,0.0,0.0557,0.1757,0.02,1,2,1
9842.0,303.0,100.0,139.0,139.0,179.0,1548.5591,1219.8796,685.7529,1120.5215,1117.8139,139.0,139.0,0.0,0.0,0.2325,0.328,0.0272,9,1,1
4814.0,148.0,179.0,80.0,80.0,139.0,266.77,342.2663,214.2825,52.469,60.1519,80.0,80.0,0.0,0.0,0.1621,0.2586,0.0046,7,3,1
4006.0,129.0,159.0,179.0,179.0,99.0,268.3398,125.5488,392.1849,127.6411,133.4541,179.0,179.0,0.0,0.0,0.2761,0.3596,0.0157,6,2,0
2430.0,76.0,100.0,20.0,339.0,299.0,144.3892,57.2189,274.8982,131.3335,47.8566,339.0,169.5,0.0,0.0,0.3472,1.3177,0.0379,8,1,0
4819.0,148.0,139.0,80.0,80.0,159.0,122.8993,590.4744,7.2111,111.9565,111.6076,80.0,80.0,0.0,0.0,0.2051,0.2776,0.0046,8,6,1
4397.0,136.0,119.0,179.0,179.0,278.0,103.3562,68.2495,98.2344,44.0454,32.5038,179.0,179.0,0.0,179.0,0.5272,0.5697,0.0067,8,4,1
7731.0,239.0,139.0,100.0,100.0,139.0,111.6121,230.7347,144.0139,66.4831,56.5553,100.0,100.0,0.0,199.0,0.2051,0.2556,0.0143,3,1,0
5196.0,157.0,80.0,219.0,219.0,238.0,227.6587,198.5157,151.1092,92.0462,108.0058,219.0,219.0,0.0,0.0,0.1008,0.1168,0.0226,5,4,0
3018.0,92.0,379.0,279.0,279.0,419.0,105.6705,161.6741,139.517,39.5506,50.065,239.0,239.0,0.0,0.0,1.5351,0.7876,0.0315,3,3,0
1632.0,50.0,219.0,318.0,318.0,119.0,151.4001,200.4507,82.3772,69.1231,81.5414,318.0,318.0,0.0,0.0,0.0446,0.1491,0.0727,6,3,0
2741.0,83.0,359.0,359.0,359.0,259.0,297.7302,249.2519,364.7917,64.2067,89.3099,379.0,379.0,0.0,0.0,0.972,1.3035,0.0379,9,1,1
3753.0,119.0,219.0,80.0,80.0,99.0,52.7873,114.0175,75.6637,24.4387,31.753,80.0,80.0,0.0,80.0,0.2218,0.3603,0.0222,5,2,0
10400.0,317.0,239.0,159.0,159.0,258.0,288.4441,522.7504,349.0,57.0789,45.607,159.0,159.0,0.0,159.0,0.1717,0.2542,0.0261,10,1,0
7858.0,242.0,99.0,179.0,179.0,139.0,74.7011,138.0906,136.18,69.2694,89.7733,179.0,179.0,0.0,0.0,0.0843,0.2213,0.0408,4,1,1
9329.0,289.0,80.0,159.0,159.0,219.0,204.6326,231.338,300.0417,101.2978,97.5205,219.0,219.0,1490.0,2903.0,0.1167,0.2587,0.0106,2,1,1
2717.0,82.0,100.0,319.0,598.0,419.0,256.5239,0.0,143.9514,111.298,162.4354,458.0,458.0,1036.0,1375.0,2.582,2.582,0.1492,2,4,0
3151.0,96.0,139.0,239.0,239.0,279.0,329.3543,124.6796,370.3633,35.6546,59.0,239.0,239.0,0.0,0.0,-0.3974,1.6111,0.0308,5,1,1
4226.0,134.0,219.0,179.0,278.0,179.0,294.6375,293.0004,169.3576,131.344,61.8466,278.0,139.0,0.0,0.0,0.029,-0.021,0.0144,4,3,0
10016.0,306.0,99.0,179.0,179.0,179.0,399.02,101.8847,391.2506,9.6177,2.5,139.0,139.0,278.0,2622.0,0.1875,0.193,0.0093,4,2,1
2954.0,90.0,339.0,20.0,20.0,299.0,89.7232,215.8894,96.1509,28.0045,11.2361,20.0,20.0,0.0,0.0,0.0477,1.4802,0.0041,4,2,0
9315.0,289.0,219.0,139.0,139.0,139.0,149.9108,161.6052,155.3222,25.894,28.2312,139.0,139.0,0.0,278.0,0.1522,0.1172,0.0067,5,3,1
7172.0,219.0,179.0,199.0,199.0,179.0,251.6272,570.0634,267.0075,12.083,13.8293,199.0,199.0,179.0,0.0,0.0511,0.3306,0.0317,8,6,1
5027.0,153.0,119.0,99.0,99.0,80.0,874.8634,75.0267,989.0682,123.6285,136.0606,99.0,99.0,0.0,0.0,0.3651,0.3131,0.0083,7,1,0
2466.0,77.0,159.0,259.0,259.0,120.0,165.4645,53.1154,115.8016,49.1859,40.9695,339.0,339.0,20.0,0.0,-1.226,0.447,0.0299,5,6,0
7926.0,246.0,80.0,199.0,199.0,159.0,217.297,160.0445,116.2497,100.0725,111.3216,199.0,199.0,159.0,0.0,0.1708,0.2198,0.0339,9,3,0
10025.0,306.0,199.0,80.0,80.0,80.0,251.584,1074.4436,331.0967,85.1499,74.7329,159.0,159.0,0.0,1431.0,0.1445,0.2265,0.0106,7,1,0
492.0,15.0,298.0,298.0,298.0,358.0,128.2312,107.6162,120.4159,47.3128,46.768,298.0,298.0,0.0,0.0,0.1383,0.1233,0.0316,5,1,0
10869.0,335.0,159.0,119.0,119.0,179.0,267.5565,88.5692,396.7266,130.1586,112.4911,139.0,139.0,0.0,139.0,0.0955,0.123,0.0587,2,1,0
10745.0,330.0,278.0,239.0,239.0,179.0,100.1312,71.514,111.2205,27.5409,51.5097,239.0,239.0,0.0,0.0,0.342,0.518,0.0505,9,1,1
9885.0,304.0,199.0,99.0,99.0,99.0,150.1308,239.0188,182.1675,21.9317,29.5381,99.0,99.0,0.0,396.0,0.1365,0.0765,0.008,7,3,1
4139.0,133.0,239.0,238.0,238.0,100.0,229.0775,433.3189,178.4433,50.9828,55.4437,238.0,238.0,0.0,238.0,0.1385,0.1385,0.017,2,4,1
9491.0,293.0,99.0,99.0,99.0,139.0,166.2415,48.9311,190.7669,24.7891,28.3064,179.0,179.0,457.0,1112.0,0.1446,0.0661,0.0124,7,2,0
7894.0,243.0,159.0,80.0,219.0,139.0,113.3016,678.9464,365.5202,276.1797,492.2949,219.0,109.5,0.0,0.0,0.1493,0.0903,0.0501,3,5,0
10096.0,308.0,139.0,219.0,219.0,99.0,73.5425,179.0112,102.6499,55.7719,68.1487,219.0,219.0,0.0,0.0,-0.0503,0.2347,0.0234,7,2,0
3745.0,119.0,0.0,139.0,338.0,199.0,0.0,144.6245,0.0,102.8591,72.6034,338.0,169.0,0.0,0.0,0.2698,0.3173,0.0939,3,1,0
1416.0,43.0,159.0,179.0,179.0,258.0,669.6501,265.0005,864.4218,196.706,91.7347,179.0,89.5,5921.0,358.0,0.1352,0.1332,0.0148,1,1,1
7546.0,230.0,159.0,259.0,259.0,219.0,145.2902,184.6957,83.3607,61.5508,71.8471,259.0,259.0,0.0,0.0,0.1467,0.5327,0.0513,7,2,0
6918.0,209.0,80.0,139.0,139.0,179.0,276.5416,37.7127,250.711,25.0799,16.7705,139.0,139.0,179.0,0.0,0.2303,0.5688,0.0443,1,2,1
7062.0,215.0,99.0,199.0,199.0,139.0,161.9089,310.7129,231.0541,60.5743,52.2733,199.0,199.0,0.0,835.0,0.1868,0.2583,0.0359,5,1,0
7936.0,246.0,139.0,139.0,139.0,139.0,161.5936,109.2016,82.3893,77.4145,86.4002,139.0,139.0,0.0,139.0,0.0368,0.1988,0.0237,5,2,1
3447.0,106.0,80.0,100.0,100.0,99.0,203.1994,120.5249,197.8914,75.4205,75.3077,100.0,100.0,0.0,0.0,0.5933,0.4483,0.0275,4,1,1
221.0,6.0,80.0,179.0,179.0,159.0,494.1225,651.8178,421.019,71.2531,73.1864,179.0,179.0,0.0,0.0,0.103,0.8065,0.0241,7,7,0
7866.0,242.0,159.0,80.0,219.0,298.0,164.0922,176.6593,173.2195,25.5049,23.2433,219.0,109.5,0.0,0.0,0.2213,0.5258,0.0499,9,2,1
3209.0,98.0,279.0,259.0,259.0,179.0,92.0869,317.3704,121.0165,36.3593,30.1081,259.0,259.0,0.0,0.0,0.3036,-1.1764,0.0182,2,5,1
8272.0,258.0,99.0,100.0,100.0,139.0,72.94,162.1496,74.3236,43.4166,63.7279,100.0,100.0,0.0,0.0,0.0714,0.1534,0.0163,6,1,0
10813.0,333.0,239.0,99.0,278.0,119.0,117.1068,403.5991,161.3722,46.2385,30.7327,239.0,239.0,0.0,239.0,0.082,0.124,0.0378,4,4,1
5972.0,178.0,358.0,159.0,398.0,179.0,250.0605,104.7688,179.1787,79.712,43.8092,398.0,199.0,179.0,0.0,-0.0004,0.0651,0.0297,1,3,1
10487.0,320.0,119.0,139.0,219.0,139.0,162.5123,664.3087,99.0454,56.6414,66.5676,219.0,109.5,0.0,0.0,0.0677,-0.0508,0.0676,9,2,1
7275.0,223.0,139.0,139.0,139.0,239.0,210.1886,213.2416,206.526,32.3805,40.1155,139.0,139.0,0.0,0.0,0.2608,0.4398,0.0333,2,3,1
10851.0,334.0,139.0,199.0,199.0,80.0,260.7436,113.2828,326.6818,65.4313,91.2318,199.0,199.0,0.0,0.0,0.245,0.3185,0.0329,7,1,1
9728.0,299.0,80.0,80.0,80.0,139.0,125.2138,295.4336,108.8118,124.4689,115.5736,80.0,80.0,0.0,0.0,0.1955,0.3455,0.0173,10,7,1
4923.0,150.0,179.0,259.0,259.0,139.0,90.8102,770.3765,62.1289,35.0321,49.023,259.0,259.0,0.0,0.0,0.2116,0.1196,0.0233,1,7,1
4352.0,136.0,119.0,199.0,477.0,179.0,157.9818,125.3236,128.8759,84.1487,44.0114,477.0,238.5,0.0,179.0,-0.0408,-0.0408,0.0179,1,1,0
10326.0,315.0,199.0,139.0,219.0,99.0,80.9475,306.5587,153.1698,79.8389,78.5875,198.0,99.0,0.0,396.0,0.0173,0.1453,0.0264,4,2,0
3544.0,109.0,119.0,139.0,139.0,99.0,698.8737,113.554,715.4327,27.0647,46.0,139.0,139.0,179.0,0.0,0.285,0.285,0.0348,10,2,0
6092.0,180.0,199.0,139.0,338.0,159.0,389.0145,102.9332,482.1037,93.9601,103.8484,239.0,239.0,0.0,239.0,0.2126,0.0921,0.0231,2,1,0
7334.0,225.0,80.0,199.0,199.0,99.0,95.3952,425.15,183.8097,86.077,97.5,199.0,199.0,0.0,0.0,0.2008,0.2003,0.0199,1,1,1
1724.0,54.0,99.0,99.0,99.0,179.0,38.2001,123.0864,104.0481,64.7341,66.3363,99.0,99.0,0.0,198.0,0.1464,0.2758,0.0163,4,2,0
3013.0,92.0,219.0,199.0,199.0,159.0,64.2806,57.0548,56.3649,24.3772,60.2702,199.0,199.0,0.0,0.0,1.5181,1.7096,0.0262,2,2,0
3079.0,93.0,379.0,140.0,140.0,259.0,184.5244,149.6103,181.0442,14.5774,6.1847,140.0,140.0,0.0,0.0,-0.0574,1.4766,0.0106,6,3,0
10444.0,319.0,119.0,99.0,198.0,100.0,421.6008,91.5478,414.56,31.6938,35.6931,198.0,99.0,0.0,198.0,0.1492,0.2687,0.0352,1,3,0
607.0,19.0,159.0,139.0,139.0,100.0,67.3146,353.5127,99.7647,74.5268,85.0,139.0,139.0,0.0,278.0,0.0738,0.3303,0.0312,2,1,0
602.0,19.0,80.0,100.0,100.0,139.0,280.2789,88.8651,145.0138,131.4772,111.072,100.0,100.0,0.0,100.0,0.0113,0.3303,0.0225,6,4,0
5301.0,159.0,119.0,258.0,258.0,99.0,304.7971,152.2104,258.366,60.9262,55.7517,258.0,258.0,0.0,80.0,0.1393,0.0623,0.0188,8,6,1
9093.0,286.0,119.0,119.0,119.0,179.0,185.4036,157.5008,193.7524,10.0499,11.6297,119.0,119.0,318.0,258.0,0.1647,0.3162,0.0132,1,3,1
4980.0,152.0,0.0,219.0,219.0,338.0,0.0,235.8925,0.0,139.866,125.7627,219.0,219.0,0.0,0.0,-0.1289,0.0371,0.0629,3,2,1
3604.0,111.0,99.0,179.0,179.0,139.0,232.7767,97.5,307.1482,75.4255,70.1231,179.0,179.0,0.0,0.0,0.1325,0.0925,0.0289,8,1,1
10917.0,336.0,179.0,99.0,99.0,259.0,164.0526,166.503,87.0919,79.3788,66.8973,99.0,99.0,0.0,0.0,0.0865,0.283,0.0084,8,2,0
3432.0,105.0,80.0,219.0,219.0,119.0,96.0833,31.0644,92.8009,73.0924,63.9727,219.0,219.0,0.0,438.0,0.3303,0.1443,0.0498,2,1,1
2724.0,83.0,0.0,179.0,179.0,20.0,155.1137,105.9552,203.0813,56.7737,122.6968,239.0,239.0,0.0,239.0,0.3655,0.194,0.0239,2,1,1
